geocode,year,regrowth_ha,agr_pers,veg_pers,nr_agr,nr_veg,population,lpw,temp,precip,ph,clay,embargos_def,roads_km,silos_ton,lat,long,ID,fnp,UF,drop_4balance
5208103,2006,1103,33792,48277,0.0316,0.0223,5168,2229.63,25.62,1573.81,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20065208103,48,52,0
5208103,2007,1249,33648,48546,0.0358,0.0251,5262,2374.61,26.39,1200.92,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20075208103,48,52,0
5208103,2008,1290,33200,48911,0.0374,0.0257,5356,2373.26,26.1,1317.99,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20085208103,48,52,0
5208103,2009,552,33527,48993,0.0162,0.0111,5327,2441.47,26.09,1793.25,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20095208103,48,52,0
5208103,2010,408,34328,47777,0.0117,0.0085,5078,2769.25,26.89,1209.76,54.66,32.51,1,21.025,0,-13.723003,-48.867596,20105208103,48,52,0
5208103,2011,764,35315,47123,0.0212,0.0160,4829,3017.32,26.08,1721.41,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20115208103,48,52,0
5208103,2012,926,35459,46840,0.0255,0.0194,4777,3386.73,26.4,1299.97,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20125208103,48,52,0
5208103,2013,965,35526,46621,0.0264,0.0203,4835,5319.36,26.46,1346.43,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20135208103,48,52,0
5208103,2014,979,35680,46673,0.0267,0.0205,4780,6956.87,26.27,1521.67,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20145208103,48,52,0
5208103,2015,944,35684,46670,0.0258,0.0198,4726,9071.19,26.41,1308.43,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20155208103,48,52,0
5208103,2016,633,36035,46025,0.0173,0.0136,4674,9021.72,27.67,1107.48,54.66,32.51,0,21.025,0,-13.723003,-48.867596,20165208103,48,52,0
5208152,2001,705,38137,18548,0.0181,0.0366,2630,1983.84,22.1,1457.47,52.41,44.3,0,0,40110,-16.403155,-48.674121,20015208152,72,52,0
5208152,2002,341,39001,17698,0.0087,0.0189,2658,2174.14,22.82,1295.22,52.41,44.3,0,0,40110,-16.403155,-48.674121,20025208152,72,52,0
5208152,2003,379,40470,16471,0.0093,0.0225,2687,2755.98,22.31,1356.71,52.41,44.3,0,0,40110,-16.403155,-48.674121,20035208152,72,52,0
5208152,2004,488,41519,15707,0.0116,0.0301,2748,4518.72,22.43,1663.79,52.41,44.3,0,0,40110,-16.403155,-48.674121,20045208152,72,52,0
5208152,2005,470,42135,15436,0.0110,0.0296,2782,3827.28,22.52,1201.23,52.41,44.3,0,0,40110,-16.403155,-48.674121,20055208152,72,52,0
5208152,2006,489,42658,15371,0.0113,0.0308,2816,3774.8,21.82,1960.43,52.41,44.3,0,0,40110,-16.403155,-48.674121,20065208152,72,52,0
5208152,2007,332,42813,15301,0.0077,0.0212,3154,4719.07,22.67,1320.18,52.41,44.3,0,0,40110,-16.403155,-48.674121,20075208152,72,52,0
5208152,2008,569,42878,15157,0.0131,0.0362,3492,5022.26,22.51,1368.08,52.41,44.3,0,0,40110,-16.403155,-48.674121,20085208152,72,52,0
5208152,2009,805,42520,15347,0.0186,0.0498,3582,5602.59,22.46,1728.37,52.41,44.3,0,0,40110,-16.403155,-48.674121,20095208152,72,52,0
5208152,2010,673,42233,15816,0.0157,0.0408,3455,6518.71,23.13,1312.22,52.41,44.3,0,0,40110,-16.403155,-48.674121,20105208152,72,52,0
5208152,2011,709,41853,16133,0.0167,0.0421,3328,7711.48,22.48,1689.22,52.41,44.3,0,0,40110,-16.403155,-48.674121,20115208152,72,52,0
5208152,2012,841,41369,16293,0.0199,0.0491,3378,10232.64,22.19,1334.88,52.41,44.3,0,0,40110,-16.403155,-48.674121,20125208152,72,52,0
5208152,2013,548,41376,16755,0.0131,0.0317,3545,15693.75,22.4,1690.6,52.41,44.3,0,0,40110,-16.403155,-48.674121,20135208152,72,52,0
5208152,2014,322,41415,16812,0.0077,0.0188,3605,17236.64,22.67,1460.65,52.41,44.3,0,0,40110,-16.403155,-48.674121,20145208152,72,52,0
5208152,2015,201,41691,16722,0.0048,0.0119,3664,19683.9,22.75,1575.65,52.41,44.3,0,0,40110,-16.403155,-48.674121,20155208152,72,52,0
5208152,2016,255,41820,16608,0.0061,0.0151,3721,20191.45,23.24,1341.72,52.41,44.3,0,0,40110,-16.403155,-48.674121,20165208152,72,52,0
5208301,2001,1379,29482,47885,0.0447,0.0280,5191,344.67,25.04,1278.62,55.89,36.78,0,0,0,-13.264198,-46.518853,20015208301,75,52,1
5208301,2002,947,29848,47438,0.0308,0.0196,5203,,25.57,1052.78,55.89,36.78,0,0,0,-13.264198,-46.518853,20025208301,75,52,1
5208301,2003,796,30709,46709,0.0253,0.0168,5217,440,25.15,1237.37,55.89,36.78,0,0,0,-13.264198,-46.518853,20035208301,75,52,1
5208301,2004,1105,31248,46066,0.0342,0.0234,5247,1484,25,1398.29,55.89,36.78,0,0,0,-13.264198,-46.518853,20045208301,75,52,1
5208301,2005,955,31709,45714,0.0292,0.0205,5264,903.33,25.36,1134.88,55.89,36.78,0,0,0,-13.264198,-46.518853,20055208301,75,52,1
5208301,2006,350,32886,44169,0.0105,0.0079,5281,1384.67,24.71,1541.71,55.89,36.78,0,0,0,-13.264198,-46.518853,20065208301,75,52,1
5208301,2007,632,34694,42763,0.0179,0.0146,5409,1718.67,25.42,1009.79,55.89,36.78,1,0,0,-13.264198,-46.518853,20075208301,75,52,1
5208301,2008,1379,35043,42552,0.0379,0.0314,5537,1955.67,25.25,1165.88,55.89,36.78,0,0,0,-13.264198,-46.518853,20085208301,75,52,1
5208301,2009,1550,34340,42991,0.0432,0.0348,5570,1900.17,25.07,1791.13,55.89,36.78,0,0,0,-13.264198,-46.518853,20095208301,75,52,1
5208301,2010,748,34442,43344,0.0213,0.0170,5258,2066.67,25.52,1170,55.89,36.78,0,0,0,-13.264198,-46.518853,20105208301,75,52,1
5208301,2011,1527,34066,43593,0.0429,0.0339,4946,2355.33,24.86,1395.7,55.89,36.78,0,0,0,-13.264198,-46.518853,20115208301,75,52,1
5208301,2012,1571,33151,44400,0.0453,0.0342,4931,2533.33,25.35,1077.12,55.89,36.78,0,0,0,-13.264198,-46.518853,20125208301,75,52,1
5208301,2013,1580,32206,45125,0.0468,0.0338,5046,3488.67,25.7,1167.96,55.89,36.78,0,0,0,-13.264198,-46.518853,20135208301,75,52,1
5208301,2014,1001,32031,45606,0.0303,0.0215,5032,4566.67,25.46,1444.75,55.89,36.78,0,0,0,-13.264198,-46.518853,20145208301,75,52,1
5208301,2015,883,32277,45512,0.0266,0.0190,5020,5666.67,25.62,1190.37,55.89,36.78,0,0,0,-13.264198,-46.518853,20155208301,75,52,1
5208301,2016,499,32800,44831,0.0150,0.0110,5007,5666.67,26.69,1002.05,55.89,36.78,0,0,0,-13.264198,-46.518853,20165208301,75,52,1
5208400,2001,157,10632,5710,0.0146,0.0268,11054,1747.91,22.87,1465.89,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20015208400,72,52,0
5208400,2002,76,10681,5710,0.0071,0.0131,11394,1871.94,23.77,1320.66,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20025208400,72,52,0
5208400,2003,157,10682,5667,0.0145,0.0270,11730,2191.03,23.21,1492.34,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20035208400,72,52,0
5208400,2004,163,10625,5689,0.0151,0.0278,12435,4062.64,23.34,1563.41,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20045208400,72,52,0
5208400,2005,103,10666,5723,0.0096,0.0177,12825,3674.33,23.41,1277.75,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20055208400,72,52,0
5208400,2006,220,10583,5776,0.0203,0.0367,13212,3698.11,22.71,1685.12,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20065208400,72,52,0
5208400,2007,112,10539,5870,0.0105,0.0188,12396,4382.2,23.65,1212.56,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20075208400,72,52,0
5208400,2008,179,10486,5896,0.0168,0.0294,11580,4615.93,23.43,1331.81,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20085208400,72,52,0
5208400,2009,153,10413,5835,0.0145,0.0256,11663,5086.58,23.39,1668.13,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20095208400,72,52,0
5208400,2010,111,10349,5685,0.0106,0.0191,11180,5790.68,24.1,1370.89,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20105208400,72,52,0
5208400,2011,95,10331,5544,0.0091,0.0169,10697,6241.78,23.37,1639.58,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20115208400,72,52,0
5208400,2012,154,10333,5492,0.0146,0.0272,10699,8495.12,23.15,1295.11,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20125208400,72,52,0
5208400,2013,105,10343,5537,0.0100,0.0186,11001,12564.69,23.27,1594.85,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20135208400,72,52,0
5208400,2014,110,10311,5585,0.0106,0.0193,11013,13945.43,23.5,1422.75,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20145208400,72,52,0
5208400,2015,74,10275,5619,0.0071,0.0129,11024,15488.27,23.62,1503.94,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20155208400,72,52,0
5208400,2016,55,10285,5591,0.0053,0.0098,11460,16069.17,24.05,1347.8,54.33,40.2,0,20.309,0,-16.514464,-49.068765,20165208400,72,52,0
5208509,2001,511,34843,20022,0.0145,0.0249,4921,755.45,23.06,1345.53,54.28,34.84,0,0,55260,-18.12203,-48.138298,20015208509,70,52,0
5208509,2002,535,35184,19710,0.0150,0.0264,4883,1588.61,24.1,1348.27,54.28,34.84,0,0,55260,-18.12203,-48.138298,20025208509,70,52,0
5208509,2003,287,35689,19031,0.0080,0.0149,4843,1760.19,23.5,1408.5,54.28,34.84,0,0,55260,-18.12203,-48.138298,20035208509,70,52,0
5208509,2004,305,36581,18069,0.0083,0.0166,4761,4320.52,23.51,1596.31,54.28,34.84,0,0,55260,-18.12203,-48.138298,20045208509,70,52,0
5208509,2005,421,37494,17463,0.0111,0.0236,4716,4322.7,23.75,1316.4,54.28,34.84,0,0,55260,-18.12203,-48.138298,20055208509,70,52,0
5208509,2006,386,38020,17153,0.0100,0.0220,4671,3985.73,22.95,1861.76,54.28,34.84,0,0,55260,-18.12203,-48.138298,20065208509,70,52,0
5208509,2007,400,38347,16960,0.0103,0.0230,4873,3316.84,23.74,1328.92,54.28,34.84,1,0,55260,-18.12203,-48.138298,20075208509,70,52,0
5208509,2008,542,38443,16704,0.0139,0.0314,5074,2837.96,23.54,1459.97,54.28,34.84,1,0,55260,-18.12203,-48.138298,20085208509,70,52,0
5208509,2009,552,38505,16563,0.0141,0.0322,5081,2979.77,23.49,1711.21,54.28,34.84,0,0,55260,-18.12203,-48.138298,20095208509,70,52,0
5208509,2010,760,38365,16615,0.0194,0.0437,5185,3620.97,24.02,1240.89,54.28,34.84,1,0,55260,-18.12203,-48.138298,20105208509,70,52,0
5208509,2011,389,38505,16858,0.0100,0.0226,5288,4071.98,23.63,1859.8,54.28,34.84,2,0,55260,-18.12203,-48.138298,20115208509,70,52,0
5208509,2012,521,38457,16393,0.0134,0.0308,5310,5220.37,23.3,1324.39,54.28,34.84,0,0,55260,-18.12203,-48.138298,20125208509,70,52,0
5208509,2013,447,38749,16333,0.0114,0.0267,5491,7894.78,23.33,1502.1,54.28,34.84,0,0,55260,-18.12203,-48.138298,20135208509,70,52,0
5208509,2014,497,38808,16170,0.0126,0.0298,5520,8675.69,23.73,1157.29,54.28,34.84,0,0,55260,-18.12203,-48.138298,20145208509,70,52,0
5208509,2015,190,39240,15896,0.0048,0.0118,5549,9710.06,23.98,1454.72,54.28,34.84,0,0,55260,-18.12203,-48.138298,20155208509,70,52,0
5208509,2016,191,39832,15317,0.0048,0.0123,5578,10114.93,24.24,1344.39,54.28,34.84,0,0,55260,-18.12203,-48.138298,20165208509,70,52,0
5208608,2001,2947,94443,54139,0.0303,0.0516,49724,1636.62,24.68,1463.06,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20015208608,72,52,0
5208608,2002,1444,94863,53827,0.0150,0.0261,50344,1783.31,25.21,1430.43,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20025208608,72,52,0
5208608,2003,1745,96320,52773,0.0178,0.0320,50893,2081.72,24.78,1343.06,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20035208608,72,52,0
5208608,2004,2153,96562,52426,0.0218,0.0395,52046,3977.09,24.8,1628.86,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20045208608,72,52,0
5208608,2005,1488,97093,52211,0.0151,0.0277,52684,3647.29,24.95,1174.79,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20055208608,72,52,0
5208608,2006,1709,97724,51618,0.0172,0.0320,53317,3683.68,24.28,1655.32,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20065208608,72,52,0
5208608,2007,1706,98001,51450,0.0171,0.0321,54743,4312.56,25.18,1359.93,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20075208608,72,52,0
5208608,2008,2302,97589,51509,0.0230,0.0428,56169,4517.88,24.93,1342.24,54.73,38.48,1,33.794,18160,-15.275361,-49.167425,20085208608,72,52,0
5208608,2009,1454,97751,51761,0.0147,0.0273,56839,4961.23,24.92,1647.85,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20095208608,72,52,0
5208608,2010,1320,98334,51114,0.0132,0.0252,58593,5638.25,25.67,1188.66,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20105208608,72,52,0
5208608,2011,1840,98494,50834,0.0183,0.0349,60347,5959.33,24.91,1570.09,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20115208608,72,52,0
5208608,2012,1431,98573,50695,0.0143,0.0274,61118,8157.84,25.07,1251.62,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20125208608,72,52,0
5208608,2013,1617,98918,50392,0.0161,0.0311,63938,11896,24.98,1431.35,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20135208608,72,52,0
5208608,2014,1133,99457,50370,0.0113,0.0220,64861,13211.13,25.02,1307.2,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20145208608,72,52,0
5208608,2015,1205,99758,50107,0.0119,0.0235,65767,14371.74,25.12,1207.72,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20155208608,72,52,0
5208608,2016,833,100178,49243,0.0082,0.0166,66649,14935.12,26.08,1123.46,54.73,38.48,0,33.794,18160,-15.275361,-49.167425,20165208608,72,52,0
5208707,2001,777,36234,14112,0.0210,0.0522,1111622,1644.53,23.2,1365.38,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20015208707,72,52,0
5208707,2002,426,35466,14340,0.0119,0.0288,1129274,1790.38,24.17,1245.27,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20025208707,72,52,0
5208707,2003,888,34536,14432,0.0251,0.0580,1146106,2084.1,23.59,1365.49,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20035208707,72,52,0
5208707,2004,716,33335,14981,0.0210,0.0456,1181438,4001.12,23.7,1448.38,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20045208707,72,52,0
5208707,2005,537,32662,15277,0.0162,0.0339,1201006,3651.58,23.78,1151.61,57.72,38.69,1,71.437,24200,-16.643335,-49.274193,20055208707,72,52,0
5208707,2006,573,32246,15478,0.0174,0.0357,1220412,3686.38,23.09,1503.63,57.72,38.69,1,71.437,24200,-16.643335,-49.274193,20065208707,72,52,0
5208707,2007,366,31789,15545,0.0114,0.0230,1242902,4323.21,24,1146.08,57.72,38.69,1,71.437,24200,-16.643335,-49.274193,20075208707,72,52,0
5208707,2008,644,31313,15549,0.0202,0.0398,1265391,4544.17,23.76,1274.55,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20085208707,72,52,0
5208707,2009,494,30949,15597,0.0157,0.0307,1281975,5006.38,23.76,1454.67,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20095208707,72,52,0
5208707,2010,460,30321,15528,0.0150,0.0288,1300062,5670.99,24.46,1242.63,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20105208707,72,52,0
5208707,2011,411,29786,15400,0.0136,0.0260,1318149,5997.28,23.71,1521.03,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20115208707,72,52,0
5208707,2012,635,29135,15354,0.0213,0.0397,1333767,8214.94,23.53,1209.83,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20125208707,72,52,0
5208707,2013,408,28797,15454,0.0140,0.0258,1393575,11920.85,23.63,1480.42,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20135208707,72,52,0
5208707,2014,598,28581,15649,0.0205,0.0368,1412364,13217.86,23.85,1297.97,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20145208707,72,52,0
5208707,2015,535,28281,15916,0.0186,0.0325,1430697,14392.92,23.98,1393.93,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20155208707,72,52,0
5208707,2016,339,28174,15958,0.0119,0.0208,1448639,14886.86,24.43,1249.2,57.72,38.69,0,71.437,24200,-16.643335,-49.274193,20165208707,72,52,0
5208806,2001,232,16498,3619,0.0139,0.0603,19660,1626.74,23.29,1397.89,54.14,39.54,0,0,0,-16.500079,-49.429302,20015208806,72,52,0
5208806,2002,129,16357,3689,0.0078,0.0339,20362,1772.11,24.23,1259.5,54.14,39.54,0,0,0,-16.500079,-49.429302,20025208806,72,52,0
5208806,2003,259,16225,3735,0.0157,0.0648,21125,2061.35,23.64,1376.25,54.14,39.54,0,0,0,-16.500079,-49.429302,20035208806,72,52,0
5208806,2004,284,15859,3873,0.0176,0.0684,22727,3961.61,23.74,1487.59,54.14,39.54,0,0,0,-16.500079,-49.429302,20045208806,72,52,0
5208806,2005,113,15793,3960,0.0071,0.0276,23613,3643.76,23.84,1185.49,54.14,39.54,0,0,0,-16.500079,-49.429302,20055208806,72,52,0
5208806,2006,261,15630,3955,0.0165,0.0620,24492,3681.97,23.15,1488.53,54.14,39.54,0,0,0,-16.500079,-49.429302,20065208806,72,52,0
5208806,2007,119,15527,3927,0.0076,0.0295,25070,4310.12,24.04,1187.07,54.14,39.54,0,0,0,-16.500079,-49.429302,20075208806,72,52,0
5208806,2008,153,15642,3859,0.0097,0.0381,25647,4518.15,23.8,1301.6,54.14,39.54,0,0,0,-16.500079,-49.429302,20085208806,72,52,0
5208806,2009,146,15713,3899,0.0092,0.0362,26336,4967.23,23.8,1431.21,54.14,39.54,0,0,0,-16.500079,-49.429302,20095208806,72,52,0
5208806,2010,127,15547,3873,0.0081,0.0316,30594,5648.77,24.55,1246.09,54.14,39.54,0,0,0,-16.500079,-49.429302,20105208806,72,52,0
5208806,2011,252,15311,3865,0.0162,0.0612,34852,6047.21,23.77,1511.18,54.14,39.54,0,0,0,-16.500079,-49.429302,20115208806,72,52,0
5208806,2012,276,14961,3992,0.0181,0.0647,35617,8250.86,23.61,1230.08,54.14,39.54,0,0,0,-16.500079,-49.429302,20125208806,72,52,0
5208806,2013,211,14808,4105,0.0141,0.0490,37713,12137.47,23.71,1446.64,54.14,39.54,0,0,0,-16.500079,-49.429302,20135208806,72,52,0
5208806,2014,215,14716,4196,0.0144,0.0487,38607,13482.47,23.91,1300.55,54.14,39.54,0,0,0,-16.500079,-49.429302,20145208806,72,52,0
5208806,2015,115,14668,4281,0.0078,0.0261,39484,14814.44,24.04,1377.04,54.14,39.54,0,0,0,-16.500079,-49.429302,20155208806,72,52,0
5208806,2016,79,14665,4183,0.0053,0.0185,40338,15390.8,24.53,1306.85,54.14,39.54,0,0,0,-16.500079,-49.429302,20165208806,72,52,0
5208905,2001,4449,170776,130344,0.0254,0.0330,27010,981.75,25.42,1607.69,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20015208905,74,52,0
5208905,2002,5040,170080,130769,0.0288,0.0371,26981,964.32,26.16,1472.03,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20025208905,74,52,0
5208905,2003,4883,169273,130530,0.0280,0.0361,26916,1476.25,25.68,1531.6,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20035208905,74,52,0
5208905,2004,3639,170829,130788,0.0209,0.0271,26780,2192,25.67,1687.87,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20045208905,74,52,0
5208905,2005,2914,172652,129598,0.0166,0.0220,26705,1986,25.93,1233.4,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20055208905,74,52,0
5208905,2006,3146,174310,128472,0.0177,0.0239,26631,1931,25.28,1663.47,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20065208905,74,52,0
5208905,2007,2686,175638,127010,0.0151,0.0207,25745,2133,26.07,1372.77,54.72,31.69,1,59.245,0,-15.846976,-50.24311,20075208905,74,52,0
5208905,2008,2596,177649,124749,0.0144,0.0204,24859,2593.75,25.8,1506.65,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20085208905,74,52,0
5208905,2009,3709,178879,124024,0.0203,0.0290,24605,2957.25,25.82,1742.37,54.72,31.69,1,59.245,0,-15.846976,-50.24311,20095208905,74,52,0
5208905,2010,3402,178841,124508,0.0187,0.0266,24575,3362.5,26.54,1552.14,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20105208905,74,52,0
5208905,2011,1942,180185,122890,0.0107,0.0156,24544,3958.5,25.77,1815.94,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20115208905,74,52,0
5208905,2012,3971,181288,121246,0.0214,0.0317,24366,4666.5,25.97,1308.91,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20125208905,74,52,0
5208905,2013,3285,181463,121896,0.0178,0.0262,24793,5450.25,25.79,1639.56,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20135208905,74,52,0
5208905,2014,3031,181715,121909,0.0164,0.0243,24615,6075,25.92,1445.64,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20145208905,74,52,0
5208905,2015,3518,181434,122079,0.0190,0.0280,24439,6750,26,1514.94,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20155208905,74,52,0
5208905,2016,3700,180562,121737,0.0201,0.0295,24269,7300,26.8,1527.95,54.72,31.69,0,59.245,0,-15.846976,-50.24311,20165208905,74,52,0
5209101,2001,1600,201256,41394,0.0079,0.0372,31253,4005.18,24.32,1196.26,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20015209101,69,52,0
5209101,2002,1639,200877,41226,0.0081,0.0382,31397,4873.39,25.26,1204.14,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20025209101,69,52,0
5209101,2003,1390,201191,41213,0.0069,0.0326,31520,5667.13,24.75,1205.46,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20035209101,69,52,0
5209101,2004,1303,201367,40878,0.0064,0.0309,31780,6915.62,24.83,1350.68,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20045209101,69,52,0
5209101,2005,1364,201610,40797,0.0067,0.0324,31924,4374.15,25.06,1065.61,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20055209101,69,52,0
5209101,2006,1868,201248,41085,0.0092,0.0435,32066,4210.35,24.27,1506.04,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20065209101,69,52,0
5209101,2007,1455,200866,41413,0.0072,0.0340,32143,5123.95,25.22,1228.38,57.31,44.5,1,30.341,462880,-17.987148,-49.671937,20075209101,69,52,0
5209101,2008,1711,200435,41610,0.0085,0.0395,32220,6195.1,24.74,1353.78,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20085209101,69,52,0
5209101,2009,1256,200394,41552,0.0062,0.0293,32304,6835.27,24.81,1453.97,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20095209101,69,52,0
5209101,2010,1258,201226,41202,0.0062,0.0296,32451,7869.31,25.4,1209.38,57.31,44.5,1,30.341,462880,-17.987148,-49.671937,20105209101,69,52,0
5209101,2011,1097,201747,41170,0.0054,0.0259,32597,9364.11,24.8,1509.92,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20115209101,69,52,0
5209101,2012,1102,201922,40766,0.0054,0.0263,32698,12786.22,24.91,1073.86,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20125209101,69,52,0
5209101,2013,1424,201638,40679,0.0070,0.0338,33759,17990.64,24.58,1421.66,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20135209101,69,52,0
5209101,2014,927,201846,40861,0.0046,0.0222,33902,19998.65,24.87,1165.42,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20145209101,69,52,0
5209101,2015,673,202591,40781,0.0033,0.0162,34043,24082.97,25.15,1356.27,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20155209101,69,52,0
5209101,2016,569,203016,39972,0.0028,0.0140,34179,24321.96,25.31,1122.08,57.31,44.5,0,30.341,462880,-17.987148,-49.671937,20165209101,69,52,0
5209150,2001,63,67379,5339,0.0009,0.0116,3993,3089.78,24.62,1202.05,55,36,0,0,0,-18.360907,-50.058424,20015209150,69,52,0
5209150,2002,144,67431,5347,0.0021,0.0262,3982,3993.32,25.54,1255.84,55,36,0,0,0,-18.360907,-50.058424,20025209150,69,52,0
5209150,2003,127,67375,5418,0.0019,0.0228,3970,4560.99,24.97,1361.77,55,36,0,0,0,-18.360907,-50.058424,20035209150,69,52,0
5209150,2004,86,67244,5455,0.0013,0.0155,3944,5781.26,25.06,1399.96,55,36,0,0,0,-18.360907,-50.058424,20045209150,69,52,0
5209150,2005,124,67190,5480,0.0018,0.0222,3929,3738.25,25.41,1091.88,55,36,0,0,0,-18.360907,-50.058424,20055209150,69,52,0
5209150,2006,152,67006,5526,0.0023,0.0268,3915,3501.41,24.64,1662.79,55,36,0,0,0,-18.360907,-50.058424,20065209150,69,52,0
5209150,2007,93,66908,5569,0.0014,0.0164,4318,4344.75,25.47,1184.57,55,36,0,0,0,-18.360907,-50.058424,20075209150,69,52,0
5209150,2008,133,66837,5570,0.0020,0.0233,4721,4802.48,24.96,1489.51,55,36,0,0,0,-18.360907,-50.058424,20085209150,69,52,0
5209150,2009,77,66856,5597,0.0012,0.0136,4790,5230.17,24.97,1490.53,55,36,1,0,0,-18.360907,-50.058424,20095209150,69,52,0
5209150,2010,101,66860,5600,0.0015,0.0176,4906,5774.08,25.49,1217.61,55,36,0,0,0,-18.360907,-50.058424,20105209150,69,52,0
5209150,2011,58,66880,5531,0.0009,0.0105,5022,7137.52,24.9,1537.27,55,36,0,0,0,-18.360907,-50.058424,20115209150,69,52,0
5209150,2012,62,67001,5459,0.0009,0.0112,5091,9205.64,25.36,1056.72,55,36,0,0,0,-18.360907,-50.058424,20125209150,69,52,0
5209150,2013,91,67111,5405,0.0014,0.0166,5334,13487.9,24.83,1347.5,55,36,0,0,0,-18.360907,-50.058424,20135209150,69,52,0
5209150,2014,92,67392,5396,0.0014,0.0167,5417,15564.11,25.39,1036.53,55,36,0,0,0,-18.360907,-50.058424,20145209150,69,52,0
5209150,2015,116,67649,5417,0.0017,0.0211,5499,19060.27,25.39,1282.58,55,36,0,0,0,-18.360907,-50.058424,20155209150,69,52,0
5209150,2016,144,67627,5436,0.0021,0.0257,5578,19739.65,25.34,1228.66,55,36,0,0,0,-18.360907,-50.058424,20165209150,69,52,0
5209200,2001,187,40831,9810,0.0046,0.0187,14109,1645.18,23.94,1181.69,55.34,36.16,0,23.873,0,-16.911343,-49.572745,20015209200,72,52,0
5209200,2002,105,41161,9489,0.0026,0.0110,14312,1779.97,24.94,1150.33,55.34,36.16,0,23.873,0,-16.911343,-49.572745,20025209200,72,52,0
